,District,District Latitude,District Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
854,Al Buhayrah Dist.,26.46477945092593,50.06551707374999,KÜNEFECI (كنافجي),26.462136316667138,50.06712497584015,Café
855,Al Buhayrah Dist.,26.46477945092593,50.06551707374999,Taba Center (مركز طابا),26.463217199777326,50.06119048700776,Clothing Store
856,Al Buhayrah Dist.,26.46477945092593,50.06551707374999,Dareen Mall (دارين مول),26.46220703140276,50.06509482692645,Shopping Mall
857,Al Buhayrah Dist.,26.46477945092593,50.06551707374999,Sahwirmarito (شاورمريتو),26.461879656796146,50.06800370822804,Fast Food Restaurant
858,Al Buhayrah Dist.,26.46477945092593,50.06551707374999,Yogorino (يوغورينو),26.462088646296188,50.067358376736024,Frozen Yogurt Shop
859,Al Buhayrah Dist.,26.46477945092593,50.06551707374999,مقهى ليالي الكيف,26.46378217966678,50.0632797052658,Hookah Bar
860,Al Buhayrah Dist.,26.46477945092593,50.06551707374999,pappaRoti,26.462186,50.064837,Café
861,Al Buhayrah Dist.,26.46477945092593,50.06551707374999,مطعم و مقهى فرجان الأول ( للأكلات الشعبية),26.462023068041344,50.06459774016313,Arepa Restaurant
862,Al Buhayrah Dist.,26.46477945092593,50.06551707374999,Hyperpanda (هايبر بنده),26.460406456926638,50.06498825078575,Grocery Store
863,Al Buhayrah Dist.,26.46477945092593,50.06551707374999,E-Max - Dareen Mall,26.462405452819226,50.06544797049965,Electronics Store
864,Al Buhayrah Dist.,26.46477945092593,50.06551707374999,فوال السنابل ٢,26.465120063104884,50.06081234721871,Breakfast Spot
865,Al Buhayrah Dist.,26.46477945092593,50.06551707374999,Emax (إماكس),26.46259005135399,50.065586470583334,Electronics Store
866,Al Buhayrah Dist.,26.46477945092593,50.06551707374999,مركز النصر الرياضي,26.460917,50.065059,Clothing Store
867,Al Buhayrah Dist.,26.46477945092593,50.06551707374999,محمصة الرفاعي,26.462309,50.067112,Gourmet Shop
868,Al Buhayrah Dist.,26.46477945092593,50.06551707374999,Baja (باجة),26.461875,50.067334,Gourmet Shop
869,Al Buhayrah Dist.,26.46477945092593,50.06551707374999,Crocs (كروكس),26.461938,50.067796,Shoe Store
870,Al Buhayrah Dist.,26.46477945092593,50.06551707374999,Maghrabi Opticals (مغربي للبصريات),26.461874,50.067736,Optical Shop
871,Al Buhayrah Dist.,26.46477945092593,50.06551707374999,Canton (كانتون),26.462292,50.068375,Chinese Restaurant
872,Al Buhayrah Dist.,26.46477945092593,50.06551707374999,shawirmarito,26.461768,50.067856,Middle Eastern Restaurant
873,Al Buhayrah Dist.,26.46477945092593,50.06551707374999,Pizza Reem (بيتـزا ريـــم),26.461863,50.068295,Pizza Place
874,Al Buhayrah Dist.,26.46477945092593,50.06551707374999,Max Dareen Mall,26.460982562525057,50.06471857172667,Kids Store
875,Al Buhayrah Dist.,26.46477945092593,50.06551707374999,Skechers,26.460931,50.065057,Shoe Store
876,Al Jawharah Dist.,26.465510011849318,50.076692594452055,Al Dawa Pharmacy (صيدلية الدواء),26.461408009634365,50.0764308217067,Pharmacy
877,Al Jawharah Dist.,26.465510011849318,50.076692594452055,آر أند بي | R&B,26.46106882271968,50.077065878830396,Clothing Store
878,Al Jawharah Dist.,26.465510011849318,50.076692594452055,الجوكر للمعسلات,26.464442112456666,50.08115558143609,Hookah Bar
879,Al Jawharah Dist.,26.465510011849318,50.076692594452055,Zoom (زووم),26.461459986693892,50.07477006503896,Supermarket
880,Al Jawharah Dist.,26.465510011849318,50.076692594452055,صيدلية الدواء الذهبي—Pharmacy —,26.466122379698955,50.081324314827725,Pharmacy
881,Al Jawharah Dist.,26.465510011849318,50.076692594452055,Refan Suites (ريفان لﻷجنحة الفندقية),26.46499109225425,50.08104518368929,Hotel
882,Al Jawharah Dist.,26.465510011849318,50.076692594452055,FRiDAY'S,26.466372221458318,50.078977772182164,American Restaurant
883,Al Jawharah Dist.,26.465510011849318,50.076692594452055,H2Gym,26.468195,50.076686,Sports Club
884,Al Jawharah Dist.,26.465510011849318,50.076692594452055,Al Jawharh Corniche,26.466579,50.079726,Waterfront
885,Al Jawharah Dist.,26.465510011849318,50.076692594452055,Centre point,26.463947515755564,50.0734633477213,Women's Store
886,Al Jawharah Dist.,26.465510011849318,50.076692594452055,احضان سريري الوردي,26.462935,50.079603,Bed & Breakfast
887,Al Jawharah Dist.,26.465510011849318,50.076692594452055,V I P,26.464746,50.081129,Hookah Bar
888,Al Jawharah Dist.,26.465510011849318,50.076692594452055,Tick Tock | تيّك توك,26.461644,50.078336,Video Game Store
889,Al Jawharah Dist.,26.465510011849318,50.076692594452055,رغيف وزيت Ragheef & Zait,26.464894,50.081275,Bakery
890,Al Jawharah Dist.,26.465510011849318,50.076692594452055,Elegance,26.461493,50.077828,Boutique
891,Al Jawharah Dist.,26.465510011849318,50.076692594452055,تموينات بحر الكورنيش,26.464852,50.081298,Supermarket
892,Al Jawharah Dist.,26.465510011849318,50.076692594452055,Petromin Express (بترومين اكسبرس),26.461410624437164,50.07499138585815,Auto Garage
893,Al Jawharah Dist.,26.465510011849318,50.076692594452055,art 3,26.46115,50.0779,Furniture / Home Store
894,Al Jawharah Dist.,26.465510011849318,50.076692594452055,athletics co,26.461018,50.076728,Shoe Repair
895,Ar Rabiyah Dist.,26.4627825268421,50.03128021315789,مطعم صبار وبهار,26.464428297401238,50.032107226131345,Seafood Restaurant
896,Ar Rabiyah Dist.,26.4627825268421,50.03128021315789,Spicy Meal (سبايسي ميل),26.46442084653792,50.03143302438003,Fast Food Restaurant
897,Ar Rabiyah Dist.,26.4627825268421,50.03128021315789,ENG.Masoub,26.464125764070705,50.03030054690973,Dessert Shop
898,Ar Rabiyah Dist.,26.4627825268421,50.03128021315789,C STATION,26.464167169746485,50.030908842364234,Gymnastics Gym
899,Ar Rabiyah Dist.,26.4627825268421,50.03128021315789,STELLA,26.463479379411474,50.02650658709143,Furniture / Home Store
900,Ar Rabiyah Dist.,26.4627825268421,50.03128021315789,GMCO (جمكو),26.461042588165242,50.02759621642003,Furniture / Home Store
901,Ar Rabiyah Dist.,26.4627825268421,50.03128021315789,Shining Diamond,26.464014,50.03097,Auto Garage
902,Ar Rabiyah Dist.,26.4627825268421,50.03128021315789,منزل السيراميك,26.46162,50.029469,Furniture / Home Store
903,Ar Rabiyah Dist.,26.4627825268421,50.03128021315789,توكيلات الجزيرة - قسم الصيانة وقطع الغيار,26.45989325176164,50.02908055785527,Auto Garage
904,Ar Rabiyah Dist.,26.4627825268421,50.03128021315789,Palatable Burger || صائغ البرجر,26.46532,50.03391,Burger Joint
905,Ar Rabiyah Dist.,26.4627825268421,50.03128021315789,Valhalla,26.461854,50.035659,Bar
906,Ar Rabiyah Dist.,26.4627825268421,50.03128021315789,التفتيش الي جنب الصيدلية😒✌🏼️,26.463275012715616,50.026287671304374,Auto Garage
907,Ad Danah Dist.,26.466778848,50.04237484133333,Boho Specialty Coffee (بوهو قهوة مختصة),26.467317,50.040426,Coffee Shop
908,Ad Danah Dist.,26.466778848,50.04237484133333,Nutrition Energy \ Diet Restaurant,26.468071,50.043644,Restaurant
909,Ad Danah Dist.,26.466778848,50.04237484133333,نادي الحلويات Candy Club,26.468648336976944,50.04507541523651,Candy Store
910,Ad Danah Dist.,26.466778848,50.04237484133333,Crepe Roll (كريب رول),26.468558672413828,50.046956805302685,Café
911,Ad Danah Dist.,26.466778848,50.04237484133333,Smoky Grill,26.469988755261152,50.045682680335666,Steakhouse
912,Ad Danah Dist.,26.466778848,50.04237484133333,فلافل قسمة الشام,26.466054124890952,50.04724164162879,Falafel Restaurant
913,Ad Danah Dist.,26.466778848,50.04237484133333,مطعم صحتي لياقتي,26.46769606639484,50.04664334436807,Food Court
914,Ad Danah Dist.,26.466778848,50.04237484133333,جليب الطيبين,26.46841975526121,50.04676111250916,Turkish Restaurant
915,Ad Danah Dist.,26.466778848,50.04237484133333,Motif Restaurant,26.468159,50.043168,Restaurant
916,Ad Danah Dist.,26.466778848,50.04237484133333,العيساوي للأغذية,26.467363398497568,50.04129653441399,Supermarket
917,Ad Danah Dist.,26.466778848,50.04237484133333,مطعم أريج بيروت,26.469928810878507,50.04573901975592,Middle Eastern Restaurant
918,Ad Danah Dist.,26.466778848,50.04237484133333,Little Caesar's ليتل سيزرز,26.468621481872486,50.04569492983937,Pizza Place
919,Ad Danah Dist.,26.466778848,50.04237484133333,Domino's Pizza,26.469684,50.04555,Pizza Place
920,Ad Danah Dist.,26.466778848,50.04237484133333,سبايسي ميل,26.468998557253936,50.03903842149666,Fast Food Restaurant
921,Al Muhammadiyah Dist.,26.455810440909083,50.05911924694217,Pickles (بيكلز),26.455978042864142,50.06206409444442,Burger Joint
922,Al Muhammadiyah Dist.,26.455810440909083,50.05911924694217,مراتب ماموث الطبية,26.454266,50.059844,Mattress Store
923,Al Muhammadiyah Dist.,26.455810440909083,50.05911924694217,مطعم بيت التكا,26.455851500138973,50.06175662260761,Kebab Restaurant
924,Al Muhammadiyah Dist.,26.455810440909083,50.05911924694217,فول دار السلام,26.456358,50.061853,Afghan Restaurant
925,Al Muhammadiyah Dist.,26.455810440909083,50.05911924694217,Verocci Cafe,26.454321,50.061661,Café
926,Al Muhammadiyah Dist.,26.455810440909083,50.05911924694217,Pet Shop العباد للطيور واسماك الزينه,26.454431076183653,50.05818363887303,Pet Store
927,Al Muhammadiyah Dist.,26.455810440909083,50.05911924694217,Golden Ideas (الأفكار الذهبية),26.451933019061396,50.06161253389074,Miscellaneous Shop
928,Al Muhammadiyah Dist.,26.455810440909083,50.05911924694217,Small world (الدنيا الصغيرة),26.452962273502795,50.06268341377706,Candy Store
929,Al Muhammadiyah Dist.,26.455810440909083,50.05911924694217,8Oz COFFEE,26.453301,50.062698,Café
930,Al Muhammadiyah Dist.,26.455810440909083,50.05911924694217,مركز رواد المنطقة,26.458666,50.062461,Supermarket
931,Al Muhammadiyah Dist.,26.455810440909083,50.05911924694217,مخابز وحلويات العيد,26.458587215271343,50.06192933954535,Bakery
932,Al Muhammadiyah Dist.,26.455810440909083,50.05911924694217,Al-Nahdi Pharmacy صيدلية النهدي,26.454125541370527,50.060620050124626,Pharmacy
933,Al Muhammadiyah Dist.,26.455810440909083,50.05911924694217,الاسواق الدولية,26.452872035749177,50.062867430248986,Market
934,Al Muhammadiyah Dist.,26.455810440909083,50.05911924694217,كباب الصنوبر,26.456585049572166,50.06181688025753,Restaurant
935,Al Muhammadiyah Dist.,26.455810440909083,50.05911924694217,ابو ريال,26.45378091856702,50.06035418255744,Big Box Store
936,Al Muhammadiyah Dist.,26.455810440909083,50.05911924694217,مطاعم قصر المنتزة,26.456342263214104,50.06227955471807,Middle Eastern Restaurant
937,Al Muhammadiyah Dist.,26.455810440909083,50.05911924694217,سمينا Samena,26.45789836089036,50.061899240619454,Clothing Store
938,Al Muhammadiyah Dist.,26.455810440909083,50.05911924694217,Reem Pizza 2 بيتزا ريم ٢,26.455982634586384,50.06195091844802,Pizza Place
939,Al Muhammadiyah Dist.,26.455810440909083,50.05911924694217,ثلاجة شرق المدينة,26.454163,50.05986,Supermarket
940,Al Muhammadiyah Dist.,26.455810440909083,50.05911924694217,zawq alakhween (ذوق الأخوين للحلويات و المكسرات),26.454128,50.06047,Candy Store
941,Al Muhammadiyah Dist.,26.455810440909083,50.05911924694217,لبسي ماركة,26.454057,50.061096,Clothing Store
942,Al Muhammadiyah Dist.,26.455810440909083,50.05911924694217,صيدلية النهدي,26.45400197016777,50.06068526310275,Pharmacy
943,Al Muhammadiyah Dist.,26.455810440909083,50.05911924694217,GBC.,26.457749,50.061518,Construction & Landscaping
944,Al Muhammadiyah Dist.,26.455810440909083,50.05911924694217,خارج التغطيه,26.457723441880407,50.061558120506916,Boat or Ferry
945,Al Muhammadiyah Dist.,26.455810440909083,50.05911924694217,ديربي كافيه,26.453998776559818,50.06211996642407,Café
946,Al Muhammadiyah Dist.,26.455810440909083,50.05911924694217,اشاره,26.453936613708613,50.06244604011038,Intersection
947,Al Muhammadiyah Dist.,26.455810440909083,50.05911924694217,مطعم مختار البخاري,26.45875661757492,50.061512972401,Middle Eastern Restaurant
948,Al Muhammadiyah Dist.,26.455810440909083,50.05911924694217,الياسين للمواد الصحيه والكهربائية,26.458855470883726,50.06141424179077,Department Store
949,Al Muhammadiyah Dist.,26.455810440909083,50.05911924694217,إشارة الهرم بلازا,26.453579348211136,50.06248617237796,Intersection
950,Al Muhammadiyah Dist.,26.455810440909083,50.05911924694217,ورد الشام للمعسلات,26.45898,50.061496,Smoke Shop
951,Al Muhammadiyah Dist.,26.455810440909083,50.05911924694217,Al Hasa Food Center مركز أغذية الأحساء,26.45892491882252,50.05628103700572,Grocery Store
952,Al Aziziyah Dist.,26.46041918887931,50.06983472900863,Starbucks (ستاربكس),26.4621818,50.0684487,Coffee Shop
953,Al Aziziyah Dist.,26.46041918887931,50.06983472900863,Raising Cane’s,26.462005,50.06845,Fried Chicken Joint
954,Al Aziziyah Dist.,26.46041918887931,50.06983472900863,Sugar Sprinkles (شوقر سبرينكلز),26.461950125401874,50.06790471998937,Bakery
955,Al Aziziyah Dist.,26.46041918887931,50.06983472900863,Casa Pasta (كازا باستا),26.461968734077274,50.0682925155807,Italian Restaurant
956,Al Aziziyah Dist.,26.46041918887931,50.06983472900863,Starbucks Coffee,26.462221,50.068485,Coffee Shop
957,Al Aziziyah Dist.,26.46041918887931,50.06983472900863,doctor house,26.462083329677387,50.06839963638017,Clothing Store
958,Al Aziziyah Dist.,26.46041918887931,50.06983472900863,Dunkin Donuts (دانكن دونتس),26.46190628720503,50.06825507928054,Donut Shop
959,Al Aziziyah Dist.,26.46041918887931,50.06983472900863,SHAKES (شيكس),26.46212113792068,50.06736874580383,Ice Cream Shop
960,Al Aziziyah Dist.,26.46041918887931,50.06983472900863,Tamimi Markets (أسواق التميمي),26.462247695649154,50.06679833522949,Supermarket
961,Al Aziziyah Dist.,26.46041918887931,50.06983472900863,Juices Country | Life Elixir,26.4621059178227,50.06734898466815,Juice Bar
962,Al Aziziyah Dist.,26.46041918887931,50.06983472900863,Maestro Pizza (مايسترو بيتزا),26.46203170758926,50.067365300250955,Pizza Place
963,Al Aziziyah Dist.,26.46041918887931,50.06983472900863,Indian Kitchen,26.462048757381815,50.067638807937634,Indian Restaurant
964,Al Aziziyah Dist.,26.46041918887931,50.06983472900863,Krispy Kreme,26.46043069198235,50.06526119119563,Donut Shop
965,Al Aziziyah Dist.,26.46041918887931,50.06983472900863,H&M,26.461087861099003,50.06496808491649,Clothing Store
966,Al Aziziyah Dist.,26.46041918887931,50.06983472900863,MADO,26.46210006912149,50.067441389876414,Coffee Shop
967,Al Aziziyah Dist.,26.46041918887931,50.06983472900863,Baskin-Robbins,26.462339646158227,50.067526014454415,Ice Cream Shop
968,Al Aziziyah Dist.,26.46041918887931,50.06983472900863,Domino's Pizza,26.461767,50.068326,Pizza Place
969,Al Aziziyah Dist.,26.46041918887931,50.06983472900863,Icons Coffee Couture,26.462306139013357,50.06539565017027,Coffee Shop
970,Al Aziziyah Dist.,26.46041918887931,50.06983472900863,Sahwirmarito (شاورمريتو),26.461879656796146,50.06800370822804,Fast Food Restaurant
971,Al Aziziyah Dist.,26.46041918887931,50.06983472900863,KÜNEFECI (كنافجي),26.462136316667138,50.06712497584015,Café
972,Al Aziziyah Dist.,26.46041918887931,50.06983472900863,Yogorino (يوغورينو),26.462088646296188,50.067358376736024,Frozen Yogurt Shop
973,Al Aziziyah Dist.,26.46041918887931,50.06983472900863,Hyperpanda (هايبر بنده),26.460406456926638,50.06498825078575,Grocery Store
974,Al Aziziyah Dist.,26.46041918887931,50.06983472900863,Indian Kitchen Express (المطبخ الهندي السريع),26.462376,50.069803,Indian Restaurant
975,Al Aziziyah Dist.,26.46041918887931,50.06983472900863,Pizza Reem (بيتـزا ريـــم),26.461863,50.068295,Pizza Place
976,Al Aziziyah Dist.,26.46041918887931,50.06983472900863,shawirmarito,26.461768,50.067856,Middle Eastern Restaurant
977,Al Aziziyah Dist.,26.46041918887931,50.06983472900863,Canton (كانتون),26.462292,50.068375,Chinese Restaurant
978,Al Aziziyah Dist.,26.46041918887931,50.06983472900863,Crocs (كروكس),26.461938,50.067796,Shoe Store
979,Al Aziziyah Dist.,26.46041918887931,50.06983472900863,Maghrabi Opticals (مغربي للبصريات),26.461874,50.067736,Optical Shop
980,Al Aziziyah Dist.,26.46041918887931,50.06983472900863,Amera Studio,26.457781,50.06982,Photography Studio
981,Al Aziziyah Dist.,26.46041918887931,50.06983472900863,Baja (باجة),26.461875,50.067334,Gourmet Shop
982,Al Aziziyah Dist.,26.46041918887931,50.06983472900863,باسكن,26.462129,50.067529,Ice Cream Shop
983,Al Aziziyah Dist.,26.46041918887931,50.06983472900863,E-Max - Dareen Mall,26.462405452819226,50.06544797049965,Electronics Store
984,Al Aziziyah Dist.,26.46041918887931,50.06983472900863,Domesky,26.462007,50.067341,Discount Store
985,Al Aziziyah Dist.,26.46041918887931,50.06983472900863,AlTawuniya Insurance CO (التعاونية للتأمين),26.462174,50.067421,Business Service
986,Al Aziziyah Dist.,26.46041918887931,50.06983472900863,Al Khaleej Rd Roundabout (دوار طريق الخليج),26.462048462850568,50.0726856485974,Intersection
987,Al Aziziyah Dist.,26.46041918887931,50.06983472900863,محمصة الرفاعي,26.462309,50.067112,Gourmet Shop
988,Al Aziziyah Dist.,26.46041918887931,50.06983472900863,مركز النصر الرياضي,26.460917,50.065059,Clothing Store
989,Al Aziziyah Dist.,26.46041918887931,50.06983472900863,Tamimi,26.462287,50.066637,Supermarket
990,Al Aziziyah Dist.,26.46041918887931,50.06983472900863,مقهى فرجان الاول,26.457401412964423,50.07170224982956,Coffee Shop
991,Al Aziziyah Dist.,26.46041918887931,50.06983472900863,Foot Locker,26.460264,50.065378,Shoe Store
992,Al Aziziyah Dist.,26.46041918887931,50.06983472900863,Red Sea Beach,26.46183,50.065556,Indoor Play Area
993,Al Aziziyah Dist.,26.46041918887931,50.06983472900863,Emax (إماكس),26.46259005135399,50.065586470583334,Electronics Store
994,Al Aziziyah Dist.,26.46041918887931,50.06983472900863,Skechers,26.460931,50.065057,Shoe Store
995,Al Aziziyah Dist.,26.46041918887931,50.06983472900863,ساكو,26.461524,50.065126,Furniture / Home Store
996,Al Aziziyah Dist.,26.46041918887931,50.06983472900863,Foot Locker - Dareen Mall,26.461462,50.06509,Sporting Goods Shop
997,Al Aziziyah Dist.,26.46041918887931,50.06983472900863,GAP,26.46147049403656,50.065074759923334,Clothing Store
998,Al Aziziyah Dist.,26.46041918887931,50.06983472900863,Adidas,26.461282,50.065032,Sporting Goods Shop
999,Al Aziziyah Dist.,26.46041918887931,50.06983472900863,Fan.jan.Café (فن.جن.كيف),26.462321872395517,50.065399796296184,Coffee Shop
1000,Al Aziziyah Dist.,26.46041918887931,50.06983472900863,Bath and Body works (باث & بودي وركس),26.46132541359194,50.064995672421745,Perfume Shop
1001,Al Aziziyah Dist.,26.46041918887931,50.06983472900863,Mothercare,26.461285790328574,50.06498227116393,Baby Store
1002,Al Wahah Dist.,26.382892563586957,50.09693391532608,Al-Dawaa Pharmacy (صيدلية الدواء),26.38428820043078,50.096670887418895,Pharmacy
1003,Al Wahah Dist.,26.382892563586957,50.09693391532608,Park Coffee,26.38251242445544,50.09744438420083,Coffee Shop
1004,Al Wahah Dist.,26.382892563586957,50.09693391532608,We Burger,26.383383,50.097022,Burger Joint
1005,Al Wahah Dist.,26.382892563586957,50.09693391532608,Meed (ميد),26.382269111716617,50.09770581161961,Grocery Store
1006,Al Wahah Dist.,26.382892563586957,50.09693391532608,free time (فري تايم),26.38377105328141,50.096804228820744,Video Game Store
1007,Al Wahah Dist.,26.382892563586957,50.09693391532608,Shakeel Barbershop (الحلاق شكيل),26.385014,50.096375,Salon / Barbershop
1008,Al Wahah Dist.,26.382892563586957,50.09693391532608,دانكن دوننتس,26.38498545748152,50.09340094499161,Donut Shop
1009,Al Wahah Dist.,26.382892563586957,50.09693391532608,بندتي||Pandati,26.3818788562327,50.098485523915556,Fruit & Vegetable Store
1010,Al Wahah Dist.,26.382892563586957,50.09693391532608,سوبرماركت 7/24,26.379560112122604,50.09995887222802,Supermarket
1011,Al Wahah Dist.,26.382892563586957,50.09693391532608,بوفية رونق الأفطار,26.38208,50.0975,Restaurant
1012,Al Wahah Dist.,26.382892563586957,50.09693391532608,Operations,26.383272,50.097127,Coffee Shop
1013,Al Wahah Dist.,26.382892563586957,50.09693391532608,مذاق النجوم عصائر و ايسكريم,26.384489,50.096407,Juice Bar
1014,Al Wahah Dist.,26.382892563586957,50.09693391532608,A7la Tamreyah (احلى تمرية),26.385258,50.096313,Café
1015,Al Wahah Dist.,26.382892563586957,50.09693391532608,تموينات سلطانة الواحة,26.384840626741873,50.09469086722663,Supermarket
1016,Al Wahah Dist.,26.382892563586957,50.09693391532608,هايبر بنده,26.384853805806003,50.09444492662608,Supermarket
1017,Al Wahah Dist.,26.382892563586957,50.09693391532608,حديقة الواحة,26.38602258042945,50.09442986907074,Garden
1018,Al Basatin Dist.,26.402201289285717,50.12665472285715,براحة,26.39882,50.127992,Bathing Area
1019,Al Basatin Dist.,26.402201289285717,50.12665472285715,Amiantit Dining Hall,26.40241867494892,50.13094539672369,Buffet
1020,Al Basatin Dist.,26.402201289285717,50.12665472285715,Amiantit Gym,26.402354527667676,50.13100834962459,Gym / Fitness Center
1021,Al Basatin Dist.,26.402201289285717,50.12665472285715,Sharqiah Music Festival,26.39809,50.12757,Concert Hall
1022,Al Iskan Dist.,26.41569190833333,50.12510739583333,(فيت كلوب) FitClub Ladies,26.414167802198453,50.12334082377547,Gym
1023,Al Iskan Dist.,26.41569190833333,50.12510739583333,ممشى حديقة الإسكان,26.415077,50.123599,Trail
1024,Al Iskan Dist.,26.41569190833333,50.12510739583333,مطعم حدائق دمشق,26.41252839916585,50.12252460781272,Middle Eastern Restaurant
1025,Al Iskan Dist.,26.41569190833333,50.12510739583333,Dominos pizza (دومينوز بيتزا),26.411429801831208,50.12402184198229,Pizza Place
1026,Al Iskan Dist.,26.41569190833333,50.12510739583333,صيدلية النهدي,26.41248996393165,50.122702656320676,Pharmacy
1027,Al Iskan Dist.,26.41569190833333,50.12510739583333,Power Gym (صالة القوة),26.416458240023104,50.12552232502883,Gym
1028,Al Iskan Dist.,26.41569190833333,50.12510739583333,Domino's Pizza,26.411359,50.123984,Pizza Place
1029,Al Iskan Dist.,26.41569190833333,50.12510739583333,صالة القوة(الاسكان),26.41671242235263,50.12462276552691,Gym / Fitness Center
1030,Al Iskan Dist.,26.41569190833333,50.12510739583333,Hard Rocks Gym,26.416511,50.125606,Gym / Fitness Center
1031,Al Iskan Dist.,26.41569190833333,50.12510739583333,مخابز سهول لبنان,26.413202844148877,50.124180858830414,Bakery
1032,Al Iskan Dist.,26.41569190833333,50.12510739583333,House of Donuts,26.414873823515766,50.12223751190474,Donut Shop
1033,Al Iskan Dist.,26.41569190833333,50.12510739583333,بقالة علي,26.413223,50.123905,Grocery Store
1034,Al Iskan Dist.,26.41569190833333,50.12510739583333,اشارة الاسكان,26.419168945277942,50.123447702548034,Intersection
1035,Al Iskan Dist.,26.41569190833333,50.12510739583333,Fitclub,26.412329,50.123062,Gym / Fitness Center
1036,Al Iskan Dist.,26.41569190833333,50.12510739583333,Nahdi (النهدي),26.41278130228765,50.12173595603277,Pharmacy
1037,Al Iskan Dist.,26.41569190833333,50.12510739583333,بوفية فطور كبدة حاشي,26.416540518854355,50.12047082987077,Cafeteria
1038,Al Iskan Dist.,26.41569190833333,50.12510739583333,B12 - Food Revolution,26.413352605195843,50.1208365329739,Food Truck
1039,King Faisal University,26.3946325655,50.1926321175,Dunkin' Donuts (دانكن دونتس),26.395533627443978,50.19268478664339,Donut Shop
1040,King Faisal University,26.3946325655,50.1926321175,Streat Food Truck,26.39380064350937,50.19301643044004,Food Truck
1041,King Faisal University,26.3946325655,50.1926321175,Cafe 88,26.39338670368965,50.19113889091658,Café
1042,King Faisal University,26.3946325655,50.1926321175,IAU Baskeball Court,26.398273578460998,50.19481670112646,Basketball Court
1043,Al Hussam Dist.,26.392597370273975,50.17318481068495,Anoosh (أنوش),26.393168317642843,50.17593090537105,Dessert Shop
1044,Al Hussam Dist.,26.392597370273975,50.17318481068495,chill's mall of dahran,26.394834,50.176893,Cafeteria
1045,King Abdul Aziz Seaport Dist.,26.47357725153204,50.19357761699163,معجنات المروج,26.474691300514216,50.1925705539417,Bakery
1046,King Abdul Aziz Seaport Dist.,26.47357725153204,50.19357761699163,SeaPort Comm Complex,26.4748,50.1925,Middle Eastern Restaurant
1047,King Abdul Aziz Seaport Dist.,26.47357725153204,50.19357761699163,فوال الميناء,26.47474,50.192465,Bakery
1048,King Abdul Aziz Seaport Dist.,26.47357725153204,50.19357761699163,محطة ميناء ارامكوا,26.474634,50.192388,Port
1049,King Abdul Aziz Seaport Dist.,26.47357725153204,50.19357761699163,Barwil Dammam Port Office,26.474638,50.192315,Harbor / Marina
1050,King Abdul Aziz Seaport Dist.,26.47357725153204,50.19357761699163,بوابة الميناء Port Gate In,26.4755,50.194557,Port
1051,Al Khalidiyah Al Janubiyah Dist.,26.40395471199999,50.16638422643478,German Tech Auto Service,26.402783232640864,50.171188768593154,Auto Garage
1052,Al Khalidiyah Al Janubiyah Dist.,26.40395471199999,50.16638422643478,Fresh Berry,26.40187573303247,50.16391007436363,Café
1053,Al Khalidiyah Al Janubiyah Dist.,26.40395471199999,50.16638422643478,Renault Service Center,26.402014,50.170618,Auto Garage
1054,Al Khalidiyah Al Janubiyah Dist.,26.40395471199999,50.16638422643478,MCC | مركز العناية العصرية لخدمة السيارات,26.39970922359205,50.16786538916201,Auto Workshop
1055,Al Amal Dist.,26.34312826851853,50.015997432592606,الملاعب الخضراء,26.342254596525432,50.01635167659158,Soccer Field
1056,Al Amal Dist.,26.34312826851853,50.015997432592606,محطة أحلام المسافر,26.344549489993025,50.01865255086837,Market
1057,Ash Sharq Dist.,26.365736317586205,49.96835532379312,شقة اليهود,26.36671,49.965697,Diner
1058,Ash Sharq Dist.,26.365736317586205,49.96835532379312,شقة بنو قحطان,26.36671,49.965608,Café
1059,Al Hadabah Dist.,26.334185506315208,49.93003620372919,Altamimi Camp (مخيم بني تميم),26.332439,49.932754,Campground
1060,Al Hadabah Dist.,26.334185506315208,49.93003620372919,مخيم الهاشم,26.333076,49.934443,Campground
1061,Al Hadabah Dist.,26.334185506315208,49.93003620372919,مخيم رمسيس Ramsis Camp,26.333191,49.934472,Campground
1062,Al Matar Dist.,26.380527442382203,49.93854637863875,Alamoudi camp (مخيمات العمودي),26.3825517,49.9375026,Campground
1063,Al Matar Dist.,26.380527442382203,49.93854637863875,مخيم الاسطورة,26.37807273864746,49.94058609008789,Campground
1064,Al Matar Dist.,26.380527442382203,49.93854637863875,في احد المخيمات,26.380844,49.943074,Trail
1065,Al Amanah Dist.,26.378152434285706,49.969845249047616,مخيم اللحوات الغانمة,26.377173,49.974545,Campground
1066,Al Amanah Dist.,26.378152434285706,49.969845249047616,شاي بن شريوف,26.373883968383836,49.96865465733066,Food Truck
1067,Al Amanah Dist.,26.378152434285706,49.969845249047616,ديوانية مدهال,26.374572,49.966978,Lounge
1068,Al Fursan Dist.,26.35272135157895,49.96080892276316,استراحات الفرسان,26.348671315003106,49.96104186731239,Park
1069,Al Fursan Dist.,26.35272135157895,49.96080892276316,صالون عين ذياب,26.356652,49.96147,Health & Beauty Service
1070,Al Fursan Dist.,26.35272135157895,49.96080892276316,قرطاسية نوادر القلم,26.355919083631193,49.958137241138246,Bookstore
1071,Al Fursan Dist.,26.35272135157895,49.96080892276316,Nardin Resort,26.348429,49.961397,Resort
